"City","OtherName","Country","Latitude","Longitude","Certainty","year","population"
"Almaty","Alma-Ata","Kazakhstan","43.2775","76.895833",1,"AD_1950",280000
"Amritsar","","India","31.63661","74.87476",1,"AD_1950",320000
"Amsterdam","","Netherlands","52.37403","4.88969",1,"AD_1950",859000
"Ankara","Angora","Turkey","39.91987","32.85427",1,"AD_1950",286000
"Antwerp","Antwerpen ","Belgium","51.219217","4.402883",1,"AD_1950",610000
"Arkhangelsk","Archangel","Russian Federation","64.533333","40.533333",3,"AD_1950",252000
"Astrakhan","Atil, Itil","Russian Federation","46.366681","48.083239",1,"AD_1950",270000
"Asuncion","AsunciÛn ","Paraguay","-25.30066","-57.63591",1,"AD_1950",205000
"Athens","","Greece","37.97945","23.71622",1,"AD_1950",1140000
"Atlanta","","United States of America","33.749","-84.38798",1,"AD_1950",507000
"Auckland","","New Zealand","-36.86667","174.76667",1,"AD_1950",323000
"Augsberg","Ausburg","Germany","48.371444","10.898239",1,"AD_1950",212000
"Baghdad","Bagdad","Iraq","33.34058","44.40088",1,"AD_1950",579000
"Baku","","Azerbaijan","40.37767","49.89201",1,"AD_1950",840000
"Baltimore","Maryland","United States of America","39.29038","-76.61219",1,"AD_1950",1159000
"Bandung","","Indonesia","-6.914744","107.609814",3,"AD_1950",700000
"Bangalore","","India","12.97194","77.59369",1,"AD_1950",725000
"Bangkok","","Thailand","13.75398","100.50144",1,"AD_1950",975000
"Barcelona","","Spain","41.38879","2.15899",1,"AD_1950",1425000
"Bari","","Italy","41.117142","16.871872",1,"AD_1950",271000
"Barnaul","","Russian Federation","53.36056","83.76361",1,"AD_1950",220000
"Barranquilla","","Colombia","10.96854","-74.78132",1,"AD_1950",280000
"Basel","","Switzerland","47.5584","7.57327",1,"AD_1950",246000
"Beijing","Peking","China","39.9075","116.39723",1,"AD_1950",2031000
"Beirut","","Lebanon","33.88894","35.49442",1,"AD_1950",203000
"Belem","BelÈm, Para","Brazil","-1.455833","-48.503889",3,"AD_1950",254000
"Belfast","","Ireland","54.597283","-5.930117",1,"AD_1950",475000
"Belgrade","Beograd","Serbia","44.80401","20.46513",1,"AD_1950",445000
"Belo Horizonte","","Brazil","-19.92083","-43.93778",1,"AD_1950",338000
"Bergisch Gladbach","Gladbach","Germany","51.2","7.116667",3,"AD_1950",203000
"Berlin","","Germany","52.52437","13.41053",1,"AD_1950",3707000
"Bilbao","","Spain","43.26271","-2.92528",1,"AD_1950",320000
"Birmingham","","United Kingdom","52.48142","-1.89983",1,"AD_1950",2196000
"Birmingham","Alabama","United States of America","33.520661","-86.80249",1,"AD_1950",445000
"Bogota","Bacata, Funza, Bogot·","Columbia","4.598056","-74.075833",1,"AD_1950",600000
"Bologna","","Italy","44.49381","11.33875",1,"AD_1950",346000
"Bonn","","Germany","50.73438","7.09548",1,"AD_1950",201000
"Bordeaux","","France","44.84044","-0.5805",1,"AD_1950",427000
"Borinage","","Belgium","50.617619","3.345133",2,"AD_1950",647000
"Boston","","United States of America","42.358431","-71.059772",1,"AD_1950",2233000
"Bournemouth","","United Kingdom","50.72048","-1.8795",1,"AD_1950",238000
"Bradford","","United Kingdom","53.79391","-1.75206",2,"AD_1950",330000
"Braunschweig","Brunswick","Germany","52.268875","10.526769",1,"AD_1950",223000
"Bremen","","Germany","53.07516","8.80777",1,"AD_1950",490000
"Bridgeport","Connecticut","United States of America","41.1864","-73.1956",3,"AD_1950",237000
"Brighton","","United Kingdom","50.822531","-0.137164",2,"AD_1950",305000
"Brisbane","","Australia","-27.46794","153.02809",1,"AD_1950",440000
"Bristol","","United Kingdom","51.45523","-2.59665",1,"AD_1950",440000
"Brunn","Brno","Austria","49.2","16.6167",2,"AD_1950",272000
"Brussel","Brussels","Belgium","50.85045","4.34878",1,"AD_1950",964000
"Bucharest","","Romania","44.43225","26.10626",1,"AD_1950",1100000
"Budapest","","Hungary","47.49801","19.03991",1,"AD_1950",1500000
"Buenos Aires","","Argentina","-34.61315","-58.37723",1,"AD_1950",5000000
"Buffalo","","United States of America","42.9047","-78.8494",1,"AD_1950",798000
"Busan","Pusan","Republic of Korea","35.179554","129.075642",3,"AD_1950",498000
"Cairo","Fostat, Fustat","Egypt","30.06263","31.24967",1,"AD_1950",2750000
"Calcutta","Kolkata","India","22.56263","88.36304",1,"AD_1950",4800000
"Cali","Santiago de Cali","Colombia","3.43722","-76.5225",1,"AD_1950",256000
"Cape Town","","South Africa","-33.92584","18.42322",1,"AD_1950",565000
"Caracas","","Venezuela","10.48801","-66.87919",1,"AD_1950",693000
"Cardiff","","Wales","51.481581","-3.17909",1,"AD_1950",304000
"Casablanca","","Morocco","33.58831","-7.61138",1,"AD_1950",647000
"Catania","","Italy","37.50213","15.08719",1,"AD_1950",299000
"Changchun","Hsinking, Kwangchingtsu","China","43.9","125.2",1,"AD_1950",630000
"Changsha","","China","28.196111","112.972222",1,"AD_1950",396000
"Chelyabinsk","","Russian Federation","55.15402","61.42915",1,"AD_1950",485000
"Chengdu","","China","30.66667","104.06667",1,"AD_1950",647000
"Chicago","Illinois","United States of America","41.85003","-87.65005",1,"AD_1950",4906000
"Chittagong","","Bangladesh","22.3384","91.83168",1,"AD_1950",252000
"Chongqing","Chonquing, Chungking","China","29.56301","106.551557",2,"AD_1950",1055000
"Cincinnati","","United States of America","39.162","-84.45689",1,"AD_1950",808000
"Cleveland","Ohio","United States of America","41.499495","-81.695409",1,"AD_1950",1372000
"Cologne","Koln, Coln","Germany","50.937531","6.960278",1,"AD_1950",692000
"Colombo","","Sri Lanka","6.9344","79.8428",1,"AD_1950",600000
"Columbus","Ohio","United States of America","39.961176","-82.998794",1,"AD_1950",430000
"Copenhagen","","Denmark","55.67594","12.56553",1,"AD_1950",1150000
"Cordoba","","Argentina","-31.4135","-64.18105",1,"AD_1950",380000
"Coventry","","United Kingdom","52.40656","-1.51217",3,"AD_1950",252000
"Daegu","Taegu","Republic of Korea","35.871435","128.601445",1,"AD_1950",328000
"Dallas","Texas","United States of America","32.78014","-96.800451",1,"AD_1950",514000
"Damascus","","Syria","33.5102","36.29128",1,"AD_1950",335000
"Dandong","Antung","China","40.1167","124.3833",2,"AD_1950",271000
"Dayton","Ohio","United States of America","39.11284","-84.47272",1,"AD_1950",345000
"Delhi","","India","28.65381","77.22897",1,"AD_1950",1306000
"Denver","Colorado","United States of America","39.737567","-104.984718",1,"AD_1950",496000
"Detroit","Michigan","United States of America","42.33143","-83.04575",1,"AD_1950",2776000
"Dhaka","Dacca","India","23.709921","90.407143",1,"AD_1950",405000
"Dnipropetrovsk","Dnepropetrovsk, Ekaterinoslav","Ukraine","48.464717","35.046183",1,"AD_1950",450000
"Donetsk","Donestsk, Stalino","Ukraine","48.015883","37.80285",1,"AD_1950",500000
"Dortmund","","Germany","51.51494","7.466",1,"AD_1950",507000
"Dresden","","Germany","51.05089","13.73832",1,"AD_1950",635000
"Dublin","","Ireland","53.33306","-6.24889",1,"AD_1950",595000
"Durban","","South Africa","-29.8579","31.0292",1,"AD_1950",470000
"Dusseldorf","D¸sseldorf ","Germany","51.22172","6.77616",1,"AD_1950",570000
"Edinburgh","","United Kingdom","55.95206","-3.19648",1,"AD_1950",531000
"El Paso","Texas","United States of America","31.7903","-106.4233",1,"AD_1950",259000
"Esfahan","Isfahan","Iran","32.651389","51.679192",1,"AD_1950",204000
"Florence","Firenze","Italy","43.771033","11.248",1,"AD_1950",384000
"Fort Worth","Texas","United States of America","32.72541","-97.32085",1,"AD_1950",314000
"Fortaleza","","Brazil","-3.71722","-38.54306",1,"AD_1950",205000
"Frankfurt am Main","","Germany","50.110922","8.682128",1,"AD_1950",680000
"Fushun","Liaoning province","China","41.85583","123.92333",3,"AD_1950",233000
"Fuzhou","Fuchow, Hokchiu, Fujian province","China","26.076111","119.306389",1,"AD_1950",400000
"Genova","Genoa","Italy","44.40565","8.946256",1,"AD_1950",676000
"Gent","Ghent","Belgium","51.053469","3.730378",1,"AD_1950",228000
"Gifu","","Japan","35.423298","136.760654",1,"AD_1950",211000
"Glasgow","","United Kingdom","55.86515","-4.25763",1,"AD_1950",1320000
"Goteborg","Gˆteborg ","Sweden","57.70887","11.97456",1,"AD_1950",383000
"Grand Rapids","Michigan","United States of America","42.96336","-85.66809",1,"AD_1950",220000
"Graz","","Austria","47.06667","15.45",1,"AD_1950",224000
"Groznyj","Grozny","Russian Federation","43.30191","45.67228",1,"AD_1950",208000
"Guadalajara","","Mexico","20.673819","-103.343489",1,"AD_1950",377000
"Guangzhou","Canton","China","23.11667","113.25",1,"AD_1950",1495000
"Guatemala City","Iximche","Guatemala","14.64072","-90.51327",1,"AD_1950",284000
"Guayaquil","","Ecuador","-2.18194","-79.89167",1,"AD_1950",258000
"Guiyang","Gwiyang, Kweiyang","China","26.647661","106.630154",1,"AD_1950",239000
"Gwalior","","India","26.22982","78.17337",1,"AD_1950",238000
"Haarlem","","Netherlands","52.38084","4.63683",1,"AD_1950",214000
"Fukuoka","Hakata","Japan","33.591389","130.414722",2,"AD_1950",392000
"Hakodate","","Japan","41.77583","140.73667",1,"AD_1950",228000
"Halle","","Germany","51.4833","11.9667",3,"AD_1950",222000
"Hamburg","","Germany","53.57532","10.01534",1,"AD_1950",1580000
"Hangzhou","Hangchow","China","30.25","120.166667",2,"AD_1950",517000
"Hannover","","Germany","52.37052","9.73322",1,"AD_1950",469000
"Hanoi","H‡ Noi","Vietnam","21.033333","105.85",1,"AD_1950",260000
"Harbin","Haerbin","China","45.75","126.65",1,"AD_1950",760000
"Hartford","","United States of America","41.7627","-72.6743",3,"AD_1950",270000
"Havana","La Habana","Cuba","23.13302","-82.38304",1,"AD_1950",1090000
"Helsinki","Helsinfors","Finland","60.173324","24.941025",1,"AD_1950",367000
"Herat","","Afghanistan","34.34817","62.19967",1,"AD_1950",80000
"Himeji","","Japan","34.81667","134.7",1,"AD_1950",212000
"Hiroshima","","Japan","34.396775","132.460017",1,"AD_1950",258000
"Ho Chi Minh","Saigon","Vietnam","10.823099","106.628767",1,"AD_1950",1200000
"Homs","","Syria","34.72682","36.72339",1,"AD_1950",244000
"Hong Kong","","China","22.28552","114.15769",1,"AD_1950",2100000
"Honolulu","","United States of America","21.30694","-157.85833",1,"AD_1950",248000
"Horlivka","Gorlovka","Ukraine","48.3071","38.029633",2,"AD_1950",270000
"Houston","Texas","United States of America","29.760193","-95.36939",1,"AD_1950",700000
"Hull","","United Kingdom","53.7446","-0.33525",1,"AD_1950",299000
"Hyderabad","","India","17.38405","78.45636",1,"AD_1950",1075000
"Ibadan","","Nigeria","7.38778","3.89639",1,"AD_1950",390000
"Incheon","Inchon","Republic of Korea","37.456256","126.705206",1,"AD_1950",278000
"Indianapolis","Indiana","United States of America","39.76838","-86.15804",1,"AD_1950",502000
"Indore","","India","22.71792","75.8333",1,"AD_1950",304000
"Irkutsk","","Russian Federation","52.29778","104.29639",1,"AD_1950",288000
"Istanbul","Constantinople, Byzantium","Turkey","41.005275","28.976944",1,"AD_1950",1035000
"Ivanovo","","Russian Federation","56.9967","40.9819",1,"AD_1950",275000
"Izhevsk","","Russian Federation","56.84976","53.20448",1,"AD_1950",225000
"Jacksonville","Florida","United States of America","30.3369","-81.6614",1,"AD_1950",242000
"Jaipur","Jeypore","India","26.91962","75.78781",1,"AD_1950",286000
"Jakarta","Batavia","Indonesia","-6.21462","106.84513",1,"AD_1950",1452000
"Jamshedpur","","India","22.80278","86.18545",1,"AD_1950",212000
"Jinan","Tsinan","China","36.650997","117.120497",1,"AD_1950",532000
"Johannesburg","","South Africa","-26.20227","28.04363",1,"AD_1950",1520000
"Kabul","","Afghanistan","34.52813","69.17233",1,"AD_1950",214000
"Kagoshima","","Japan","31.5966","130.557183",1,"AD_1950",229000
"Kaifeng","Bienliang, Pienliang","China","34.7986","114.30742",1,"AD_1950",280000
"Kanazawa","","Japan","36.561325","136.656206",1,"AD_1950",252000
"Kanpur","Cawnpore","India","26.4478","80.34627",1,"AD_1950",670000
"Kansas City","Missouri","United States of America","39.11417","-94.62746",1,"AD_1950",694000
"Kaohsiung","","Taiwan","22.61626","120.31333",1,"AD_1950",261000
"Karachi","","Pakistan","24.9056","67.0822",1,"AD_1950",950000
"Karaganda","","Kazakhstan","49.833333","73.166667",1,"AD_1950",270000
"Katowice","","Poland","50.25842","19.02754",1,"AD_1950",885000
"Kazan","","Russian Federation","55.790278","49.134722",2,"AD_1950",505000
"Kemerovo","","Russian Federation","55.33333","86.08333",1,"AD_1950",202000
"Khabarovsk","","Russian Federation","48.48272","135.08379",3,"AD_1950",255000
"Kharkov","Kharkiv","Ukraine","49.9935","36.230384",1,"AD_1950",730000
"Khartoum","","Sudan","15.55177","32.53241",1,"AD_1950",210000
"Kiel","","Germany","54.32133","10.13489",1,"AD_1950",254000
"Kiev","","Ukraine","50.45466","30.5238",1,"AD_1950",800000
"Kinshasa","Leopoldville","Democratic Republic of the Congo","-4.325","15.3222",1,"AD_1950",334000
"Krakow","Cracow","Poland","50.06143","19.93658",1,"AD_1950",347000
"Krasnodar","Ekaterinodar","Russian Federation","45.006247","38.960626",1,"AD_1950",240000
"Krasnoyarsk","","Russian Federation","56.01839","92.86717",1,"AD_1950",275000
"Krivoi Rog","Kryvyi Rih","Ukraine","47.910483","33.391783",1,"AD_1950",260000
"Kumamoto","","Japan","32.78983","130.741574",1,"AD_1950",267000
"Kunming","Yunnanfu","China","25.03889","102.71833",1,"AD_1950",400000
"Kure","","Japan","34.23333","132.56667",1,"AD_1950",276000
"La Paz","","Bolivia","-16.5","-68.15",1,"AD_1950",321000
"La Plata","","Argentina","-34.92145","-57.95453",1,"AD_1950",295000
"Lagos","","Nigeria","6.524379","3.379206",1,"AD_1950",247000
"Lahore","","Pakistan","31.54972","74.34361",1,"AD_1950",600000
"Lanzhou","Lanchow","China","36.061089","103.834304",1,"AD_1950",320000
"Leeds","","United Kingdom","53.79648","-1.54785",1,"AD_1950",575000
"Leicester","","United Kingdom","52.6386","-1.13169",1,"AD_1950",285000
"Leipzig","","Germany","51.33962","12.37129",1,"AD_1950",645000
"Liege"," LiËge ","Belgium","50.63373","5.56749",1,"AD_1950",450000
"Lille","","France","50.628442","3.054975",1,"AD_1950",670000
"Lima","Rimac","Peru","-12.04318","-77.02824",1,"AD_1950",923000
"Lisbon","","Portugal","38.71667","-9.13333",1,"AD_1950",875000
"Liverpool","","United Kingdom","53.408372","-2.991572",1,"AD_1950",1260000
"Lodz","","Poland","51.75","19.46667",1,"AD_1950",690000
"London","","United Kingdom","51.511214","-0.119825",1,"AD_1950",8860000
"Los Angeles","California","United States of America","34.052234","-118.243685",1,"AD_1950",3986000
"Louisville","Kentucky","United States of America","38.252563","-85.758367",1,"AD_1950",472000
"Lubeck","L¸beck ","Germany","53.865886","10.687097",1,"AD_1950",237000
"Lucknow","","India","26.83928","80.92313",1,"AD_1950",481000
"Lugansk","Luhansk, Voroshilovgrad","Ukraine","48.57404","39.307827",1,"AD_1950",215000
"Lvov","Lwow, Lemberg","Poland","49.839683","24.029717",1,"AD_1950",300000
"Lyon","","France","45.74846","4.84671",1,"AD_1950",646000
"Magdeburg","","Germany","52.130808","11.628878",1,"AD_1950",236000
"Madras","","India","13.08784","80.27847",1,"AD_1950",1356000
"Madrid","","Spain","40.416775","-3.703789",1,"AD_1950",1527000
"Madurai","","India","9.91735","78.11962",1,"AD_1950",352000
"Magnitogorsk","","Russian Federation","53.41861","59.04722",1,"AD_1950",230000
"Makassar","","Indonesia","-5.14","119.4221",1,"AD_1950",290000
"Malaga","","Spain","36.721261","-4.421267",1,"AD_1950",218000
"Malang","","Indonesia","-7.9797","112.6304",1,"AD_1950",250000
"Manchester","","United Kingdom","53.48095","-2.23743",1,"AD_1950",2382000
"Manila","","Philippines","14.58","121",1,"AD_1950",1400000
"Mannheim","","Germany","49.49671","8.47955",1,"AD_1950",421000
"Mansura","Brahmanabad  ","Pakistan","25.590258","68.776944",3,"AD_1950",235000
"Maracaibo","","Venezuela","10.63167","-71.64056",1,"AD_1950",235000
"Mariupol","Zhdanov","Ukraine","47.09514","37.54131",1,"AD_1950",235000
"Marrakech","Marrakesh","Morocco","31.63416","-7.99994",1,"AD_1950",224000
"Marseille","","France","43.29695","5.38107",1,"AD_1950",625000
"Mashhad","Meshhed","Iran","36.3","59.6",1,"AD_1950",210000
"Medan","","Indonesia","3.5833","98.6667",1,"AD_1950",270000
"Medellin","MedellÌn","Colombia","6.25184","-75.56359",1,"AD_1950",264000
"Meerut","","India","28.97155","77.71934",1,"AD_1950",229000
"Melbourne","","Australia","-37.814","144.96332",1,"AD_1950",1350000
"Memphis","","United States of America","35.149703","-90.048529",1,"AD_1950",406000
"Mexico City","Tenochtitlan","Mexico","19.42847","-99.12766",1,"AD_1950",2872000
"Miami","","United States of America","25.77427","-80.19366",1,"AD_1950",458000
"Middlesbrough","","United Kingdom","54.57623","-1.23483",1,"AD_1950",302000
"Milan","","Italy","45.465453","9.198786",1,"AD_1950",1400000
"Milwaukee","Wisconsin","United States of America","43.0389","-87.90647",1,"AD_1950",823000
"Minneapolis","Minnesota","United States of America","39.12194","-93.265011",1,"AD_1950",985000
"Minsk","","Belarus","53.9","27.56667",1,"AD_1950",300000
"Monterrey","Monterey","Mexico","25.6667","-100.3",1,"AD_1950",333000
"Montevideo","","Uraguay","-34.817311","-56.158866",1,"AD_1950",797000
"Montreal","MontrÈal","Canada","45.50884","-73.58781",1,"AD_1950",1242000
"Moscow","","Russian Federation","55.75222","37.61556",1,"AD_1950",5100000
"Mumbai","Bombay","India","19.07283","72.88261",1,"AD_1950",2680000
"Munich","","Germany","48.136739","11.576756",1,"AD_1950",870000
"Murcia","","Spain","37.98704","-1.13004",1,"AD_1950",206000
"Mysore","","India","12.29791","76.63925",1,"AD_1950",240000
"Nagasaki","","Japan","32.752558","129.878192",1,"AD_1950",241000
"Nagoya","","Japan","35.181447","136.906397",1,"AD_1950",1030000
"Nagpur","","India","21.15","79.1",2,"AD_1950",432000
"Nanchang","","China","28.68333","115.88333",1,"AD_1950",266000
"Nanjing","Nanking","China","32.05","118.766667",1,"AD_1950",1020000
"Nantes","","France","47.21725","-1.55336",1,"AD_1950",225000
"Nantong","Nantung","China","31.980175","120.894339",1,"AD_1950",226000
"Naples","","Italy","40.851775","14.268122",1,"AD_1950",1210000
"Nashville","Tennessee","United States of America","36.166667","-86.783333",1,"AD_1950",252000
"New Haven","Connecticut","United States of America","41.308274","-72.927884",1,"AD_1950",236000
"New Orleans","Louisiana","United States of America","29.95465","-90.07507",1,"AD_1950",656000
"New York","New York","United States of America","40.714353","-74.005972",1,"AD_1950",12463000
"Newcastle upon Tyne","","United Kingdom","54.978253","-1.617781",2,"AD_1950",830000
